0.647417503586801	767	156	375	236
0.663594470046083	2021	727	345	949
0.653698630136986	749	175	182	392
0.602561454244991	1483	472	345	666
0.571665974241795	4468	1316	869	2283
0.419169169169169	832	95	202	535
0.5137998327293	3545	1100	704	1741
0.4437904649794	749	368	102	279
0.463648380700595	1860	870	585	405
0.423111111111111	11703	4246	2396	5061
0.501499812523435	2091	438	431	1222
0.472854640980736	48	17	0	31
0.392156862745098	266	92	49	125
0.576306620209059	2278	1164	302	812
0.48298322748738	8	1	7	0
0.550551223447163	3063	717	803	1543
0.564516129032258	1814	413	597	804
0.416599386404005	175	12	88	75
0.419229272090308	7838	2947	1029	3862
0.618351063829787	501	126	222	153
0.408578431372549	4629	1252	886	2491
0.629177030388234	112	39	5	68
0.427968486212718	1407	279	229	899
0.601364522417154	64	14	9	41
0.414814814814815	681	250	141	290
0.664412510566357	1034	379	150	505
0.363440860215054	11362	8714	118	2530
0.415944540727903	3880	2069	221	1590
0.588450292397661	1777	532	406	839
0.663191659983961	135	24	21	90
0.678502879078695	4769	1832	760	2177
0.659640905542545	37	14	9	14
0.613818181818182	1673	585	287	801
0.583462432223083	4566	2222	665	1679
0.421174232128296	3053	1107	728	1218
0.404605263157895	6591	2338	1008	3245
0.408791208791209	18897	5976	5145	7776
0.40267105744603	54910	20887	9169	24854
0.453528072837633	5610	2153	886	2571
0.376755617977528	2043	560	514	969
0.463583282114321	70	1	27	42
0.527266161068978	456	142	81	233
0.434060458420994	72	23	8	41
0.431216931216931	598	117	172	309
0.462992404168875	256	34	93	129
0.540753379708623	2275	871	386	1018
0.370134465675867	1320	525	138	657
0.603996069439895	1186	450	66	670
0.461410635155096	3971	1352	916	1703
0.383668903803132	3442	1209	553	1680
0.604503870513723	40	24	7	9
0.424429909846208	712	247	102	363
0.522375915378356	1126	497	240	389
0.532182103610675	1853	544	366	943
0.574237954768928	52644	14102	8835	29707
0.443700077299665	2245	896	374	975
0.496902510596674	10935	2245	2099	6591
0.503250975292588	904	355	185	364
0.59872466408563	2801	698	1148	955
0.51204128440367	316	45	116	155
0.636266094420601	1638	348	672	618
0.569895634278995	10021	3219	2189	4613
0.625194724270433	13885	5011	1901	6973
0.631944444444444	1602	527	396	679
0.579639551875304	142	54	22	66
0.467521367521368	4743	1527	839	2377
0.591407678244973	158	46	59	53
0.554849743464451	898	138	249	511
0.518939393939394	801	229	244	328
0.445293315143247	192	33	43	116
0.478068232166593	221	56	35	130
0.506362545018007	6307	2150	1338	2819
0.43595354317455	6501	2140	1910	2451
0.418915573161674	3175	1274	418	1483
0.446153846153846	90	13	15	62
0.465677966101695	3427	1359	603	1465
0.64	993	307	233	453
0.530633990410229	3640	1250	616	1774
0.635139467778134	8260	1440	3000	3820
0.694507148231753	4127	1559	820	1748
0.549003984063745	1240	300	317	623
0.425401109611636	1988	782	423	783
0.654401154401154	1004	329	216	459
0.529226618705036	798	173	190	435
0.40575354229283	1481	662	137	682
0.473413379073756	56	7	13	36
0.6068524970964	5888	2251	1423	2214
0.436986301369863	203	31	87	85
0.506069802731411	1347	660	145	542
0.559760956175299	1734	577	385	772
0.63224043715847	456	87	101	268
0.509457755359395	2029	606	455	968
0.37436723423838	5025	1500	938	2587
0.552271483305966	1129	294	85	750
0.399279341111874	38	29	0	9
0.652411905576463	410	130	67	213
0.421867115222876	2117	520	613	984
0.390562248995984	140546	45711	24119	70716
0.632155907429963	103	24	29	50
0.5579187238891	5334	2021	1187	2126
0.509991673605329	651	128	262	261
0.366096502425325	1890	584	373	933
0.605936540429887	18	10	0	8
0.596187175043328	1185	348	101	736
0.462317922735909	8178	3931	1037	3210
0.555740987983979	6453	1970	1494	2989
0.539259259259259	37	8	17	12
0.646192329071707	2686	417	898	1371
0.425669436749769	851	241	118	492
0.61871921182266	381	140	99	142
0.510688836104513	571	120	162	289
0.539032537424224	4933	1708	1225	2000
0.387487716999672	195	63	2	130
0.498325519089082	1405	469	364	572
0.569118213323065	500	80	35	385
0.535403514758574	15440	5062	2877	7501
0.455371900826446	2279	649	500	1130
0.35494433529797	3380	1156	663	1561
0.549364021804967	3874	968	1139	1767
0.544223107569721	4732	1667	886	2179
0.621645402551694	1138	280	240	618
0.471215351812367	413	219	45	149
0.61264367816092	4653	1827	996	1830
0.612409689757756	6196	2603	1131	2462
0.461624775583483	4138	1536	910	1692
0.380098800282287	2811	975	611	1225
0.392546583850932	283	82	68	133
0.354914196567863	27615	9200	4058	14357
0.452010856155934	339	90	49	200
0.534601058615958	2355	652	610	1093
0.511396011396011	450	156	87	207
0.611378205128205	628	188	159	281
0.444731024318349	3429	1344	540	1545
0.49623706491063	232	63	9	160
0.58814050918466	365	54	184	127
0.580829493087558	62	13	4	45
0.604463732176069	706	265	174	267
0.354838709677419	3284	724	451	2109
0.502414292612265	539	161	176	202
0.632962962962963	776	223	124	429
0.59908466819222	4988	1377	1140	2471
0.39058524173028	81458	13611	10778	57069
0.353885135135135	3790	978	601	2211
0.513157894736842	974	343	312	319
0.453309481216458	1695	444	453	798
0.585530546623794	797	114	424	259
0.360366046071316	3434	1790	209	1435
0.504507753335737	2852	836	708	1308
0.61259842519685	36	6	10	20
0.568829113924051	619	351	64	204
0.468776019983347	2936	855	518	1563
0.580210192345826	353	271	5	77
0.606619800820152	1782	492	446	844
0.536734356942381	7639	3138	1502	2999
0.574677320221266	925	383	141	401
0.467044649184975	333	113	67	153
0.475119291070211	2197	522	616	1059
0.412943262411348	6439	2761	919	2759
0.64726507713885	73	7	34	32
0.369306930693069	1824	618	300	906
0.570618556701031	411	188	99	124
0.573742828214647	279	112	40	127
0.516141429669485	3663	1682	609	1372
0.414657822358842	2511	662	639	1210
0.424435930183057	72	23	16	33
0.583121973714549	1023	141	17	865
0.413617719442166	5724	2078	796	2850
0.366143192778533	2552	1088	373	1091
0.475247524752475	143	31	35	77
0.526740665993946	23558	9464	4341	9753
0.43830242510699	1312	307	438	567
0.402450090744102	262	115	45	102
0.583859649122807	846	321	306	219
0.580574131463057	22030	5822	6400	9808
0.563975155279503	164	91	25	48
0.456944444444444	14	2	4	8
0.56495589414595	326	147	68	111
0.578812691914023	26	9	8	9
0.559183673469388	316	136	153	27
0.595684803001876	35576	9329	10464	15783
0.356989247311828	1036	489	173	374
0.393215240641711	7990	3971	1086	2933
0.631327953044754	1164	384	241	539
0.626475037821483	6294	1526	2506	2262
0.539138943248532	559	234	133	192
0.368614255123891	787	231	161	395
0.502804225903222	4165	1757	608	1800
0.605180533751962	30	0	9	21
0.385572139303483	396	106	52	238
0.582924168030551	523	196	143	184
0.429941002949852	1435	447	313	675
0.422881355932203	32	16	4	12
0.525730180806676	145	69	38	38
0.392425463336019	1087	470	162	455
0.4780986993114	263	85	44	134
0.625226625226625	2293	547	778	968
0.405000912575287	1696	560	364	772
0.412942685212588	3145	1146	125	1874
0.479022591055786	608	249	10	349
0.469396939693969	11144	5413	1668	4063
0.44118878191712	4308	1396	959	1953
0.556085918854415	344	128	57	159
0.504201680672269	24963	10065	3622	11276
0.541114058355438	1036	295	231	510
0.421590404264771	2006	485	549	972
0.499458809380637	857	288	163	406
0.629380053908356	6262	2284	984	2994
0.434442934782609	15733	2720	2974	10039
0.356354778621579	5638	2255	742	2641
0.387891891891892	4195	1334	899	1962
0.518670496512105	8211	1913	1471	4827
0.3518573551263	1324	384	118	822
0.354716981132075	1501	763	153	585
0.369815668202765	552	160	60	332
0.418084589207584	863	191	230	442
0.571164510166359	1426	604	220	602
0.605140186915888	310	80	73	157
0.528427457691576	9114	5212	1119	2783
0.384644055162132	1796	1201	110	485
0.417655887569928	5069	1398	946	2725
0.619128466327108	4562	1145	1580	1837
0.439267886855241	1466	407	277	782
0.392257121986852	7132	2216	1157	3759
0.412345679012346	1455	539	161	755
0.434222491664141	2440	1009	364	1067
0.569037656903766	74	23	13	38
0.56547619047619	2957	1058	694	1205
0.643478260869565	3047	599	858	1590
0.618143459915612	3121	1063	531	1527
0.535470310036784	1427	628	240	559
0.384747215081405	4749	1959	724	2066
0.515088013411568	894	290	150	454
0.507373868046572	55585	21583	10898	23104
0.633002396439575	1333	516	290	527
0.478464419475655	1040	394	216	430
0.449149338374291	1280	283	277	720
0.452884270870656	2446	970	586	890
0.483392645314353	360	88	142	130
0.508563899868248	15	3	7	5
0.475397973950796	1253	154	813	286
0.4994617868676	1602	641	137	824
0.47622437357631	3609	729	1651	1229
0.606666666666667	205	21	24	160
0.370877727042111	10247	4062	1521	4664
0.59037037037037	1102	383	307	412
0.590491410307631	298	65	32	201
0.381158849034292	1592	529	326	737
0.619142572283151	871	269	169	433
0.408699966920278	3113	875	619	1619
0.578778135048232	98	23	21	54
0.501713502398903	372	129	102	141
0.51924422673198	4472	1594	817	2061
0.549865229110512	390	208	24	158
0.428913738019169	69	6	20	43
0.336446852232393	7198	3092	664	3442
0.443428021184401	2539	838	613	1088
0.577758961332204	6695	610	1064	5021
0.399079930994825	815	145	239	431
0.460926193921852	2128	1005	416	707
0.429722470904208	313	130	49	134
0.417970640425875	946	239	219	488
0.363996293488333	395	135	28	232
0.618181818181818	8196	2757	1713	3726
0.421683606984623	946	346	232	368
0.495806776249581	6409	2077	1782	2550
0.525709219858156	10	3	0	7
0.330882352941176	26	2	7	17
0.500268672756582	5495	2601	869	2025
0.590357698289269	6440	2588	1450	2402
0.396677353541242	1606	486	436	684
0.537708693149108	720	182	196	342
0.636593591905565	4099	1898	839	1362
0.387338129496403	781	231	172	378
0.519067796610169	120	55	26	39
0.400959860383944	2481	930	389	1162
0.549752192146397	2538	1199	405	934
0.615805679096818	1657	767	378	512
0.39429296131896	43	9	3	31
0.427190619553161	1036	348	325	363
0.365834004834811	1200	296	231	673
0.541319181197877	728	172	254	302
0.51283380865958	4413	1649	1033	1731
0.479957805907173	1133	376	213	544
0.365985048372911	2005	566	94	1345
0.602889667250438	71	23	28	20
0.626865671641791	10	3	4	3
0.581120943952802	6660	3254	1003	2403
0.531914893617021	16866	7367	4737	4762
0.438328912466844	777	283	245	249
0.433506389776358	5685	1524	807	3354
0.371107892831282	1211	152	283	776
0.443099273607748	7845	2718	1200	3927
0.516933207902164	3312	394	1031	1887
0.424108458591217	901	245	247	409
0.613991769547325	191	66	10	115
0.481733434114387	19749	6932	2801	10016
0.38858075040783	9	6	3	0
0.52883865939205	3708	849	951	1908
0.40977626459144	2261	942	392	927
0.455645161290323	503	133	128	242
0.382948986722572	6	1	0	5
0.575498575498576	4608	1216	1148	2244
0.402958093672966	2000	500	511	989
0.375328614762386	2422	898	325	1199
0.350266629245018	5359	2068	795	2496
0.533837837837838	39563	6886	7945	24732
0.406322282189668	70	18	14	38
0.559500959692898	209	42	17	150
0.386456278763971	2004	841	345	818
0.582670203359859	12495	2511	1614	8370
0.515601783060921	998	369	236	393
0.568840579710145	408	127	104	177
0.62962962962963	3543	1347	994	1202
0.445068163592622	3896	1362	694	1840
0.465867158671587	4234	1896	528	1810
0.409083206236231	3073	1404	479	1190
0.656826568265683	460	130	158	172
0.535694521306032	774	425	118	231
0.401289282836422	219	56	86	77
0.366316101318323	805	257	121	427
0.408710917906705	3880	871	1011	1998
0.373549883990719	4539	1849	629	2061
0.407639760211906	156	72	13	71
0.599029350589323	5123	2008	1143	1972
0.495779560516219	7257	2149	2056	3052
0.41826403887689	6155	2003	966	3186
0.516315633343222	837	343	171	323
0.399231678486998	160	38	4	118
0.532831451275617	26	10	5	11
0.377866167524567	6843	2357	1289	3197
0.449339883328216	27	5	7	15
0.360296595888102	3480	864	615	2001
0.606083943011167	9523	3363	1989	4171
0.438523524824539	2314	297	589	1428
0.422381024783336	1466	453	446	567
0.501508750754375	10	4	4	2
0.641363284275755	1950	600	445	905
0.451069422870116	1428	495	197	736
0.36525918297288	295	93	80	122
0.370034052213394	3203	1117	423	1663
0.64190012180268	275	120	35	120
0.550927678909504	1310	394	376	540
0.657007376185458	271	46	115	110
0.555555555555556	1560	550	363	647
0.52195791399817	992	234	287	471
0.385740402193784	6132	2336	1268	2528
0.425226946966077	489	282	10	197
0.445413191811979	1460	705	365	390
0.588840522358528	1211	279	420	512
0.530038399603617	824	183	164	477
0.639691714836224	212	104	37	71
0.620657568238213	3246	714	1179	1353
0.461917037731427	294	96	71	127
0.546008119079838	1546	734	218	594
0.397212543554007	533	101	65	367
0.416763905095294	2635	1036	394	1205
0.545172947857512	911	253	244	414
0.59085340955492	337	95	36	206
0.608958837772397	2586	978	462	1146
0.533786900369004	47	25	0	22
0.423522595596755	44	12	0	32
0.520879821485496	3	1	1	1
0.330027548209366	1850	951	122	777
0.564165641656417	3481	1819	477	1185
0.438753226126663	958	186	307	465
0.444566010211524	1319	410	237	672
0.574973785389724	2387	788	720	879
0.591772151898734	1936	585	400	951
0.466427931960609	24708	7750	4740	12218
0.521666044079193	5374	1668	1095	2611
0.384488448844884	551	120	136	295
0.398610349241178	1072	260	270	542
0.422859626249457	41092	29096	3541	8455
0.419348837209302	3022	1051	282	1689
0.485981308411215	750	266	122	362
0.414156626506024	827	296	97	434
0.403349108117947	1078	242	307	529
0.438944463608141	806	85	366	355
0.485945399393327	3113	702	509	1902
0.366435427159555	3716	1146	587	1983
0.416874687968048	897	192	272	433
0.445537835086529	2942	814	411	1717
0.396749322775578	9535	3439	1588	4508
0.378520723608885	2215	782	493	940
0.378556794900979	176	52	5	119
0.402712516018795	6311	1670	1618	3023
0.394295667319835	1860	747	121	992
0.552646239554318	1802	759	353	690
0.49925205684368	1865	979	234	652
0.418028060734192	586	274	24	288
0.501426718547341	1050	588	197	265
0.383150183150183	1048	384	198	466
0.352834740651387	364	82	45	237
0.539540816326531	2113	655	602	856
0.520889013926009	1305	356	327	622
0.582114500626828	285	112	54	119
0.449588590235875	15325	5674	2168	7483
0.398945874721265	3720	1597	518	1605
0.417926140097253	8	3	2	3
0.432055063913471	7707	1764	1145	4798
0.425923987017066	812	201	192	419
0.590607950116913	3000	1198	680	1122
0.504875406283857	4677	1937	967	1773
0.445682451253482	651	121	217	313
0.36963249516441	2627	1077	317	1233
0.433362143474503	1057	380	173	504
0.506717850287908	86	23	36	27
0.377373575854487	982	435	68	479
0.404281345565749	1570	465	415	690
0.452289211242067	7153	1774	1629	3750
0.413075938566553	5923	1381	719	3823
0.435253456221198	3494	1168	566	1760
0.44574780058651	1263	328	316	619
0.635214007782101	122	19	69	34
0.3478886756238	2105	397	994	714
0.373002380142809	418	86	171	161
0.419273943157392	152	14	50	88
0.569192751235585	460	125	76	259
0.444664031620553	1121	337	347	437
0.471450381679389	1260	181	539	540
0.660705160960654	358	37	125	196
0.470148012639282	12169	3044	1934	7191
0.438641054135577	8168	4479	1346	2343
0.620790629575403	924	316	276	332
0.524853801169591	724	243	191	290
0.49804888067365	4693	1654	870	2169
0.57165991902834	4507	2016	803	1688
0.483382691674893	1104	410	122	572
0.613992762364294	2	1	0	1
0.609756097560976	147	95	19	33
0.412287793047696	4345	1340	807	2198
0.383957219251337	163	46	15	102
0.39140127388535	1577	634	317	626
0.497781065088757	24233	8920	4499	10814
0.51568894952251	92	40	12	40
0.391118701964133	272	98	47	127
0.647420147420147	1115	295	313	507
0.442303116821318	2201	266	1046	889
0.473794002607562	2123	423	704	996
0.460583941605839	36	9	7	20
0.626300851466414	103	42	28	33
0.464722728456131	83	25	2	56
0.465064281721632	1224	372	267	585
0.673056443024494	401	163	75	163
0.626547795938583	4829	2139	846	1844
0.563212297906175	2065	499	600	966
0.521967526265521	12066	6853	1483	3730
0.613913043478261	1432	791	259	382
0.474741988049973	15	9	0	6
0.411327040533037	56	27	0	29
0.39217542199085	2288	843	444	1001
0.605095541401274	712	250	79	383
0.417763157894737	7224	2196	1559	3469
0.392127438531686	1035	175	258	602
0.383429672447013	2611	529	328	1754
0.629457364341085	48	9	8	31
0.389059080962801	628	260	76	292
0.581772151898734	3598	1618	299	1681
0.408750191219214	5398	2813	668	1917
0.375121477162293	1252	556	80	616
0.404986708222569	6123	1427	1856	2840
0.526614010989011	4	2	1	1
0.435537495382342	8524	2764	2276	3484
0.447782546494993	40	11	17	12
0.600950118764846	1398	432	285	681
0.635036496350365	210	98	44	68
0.58298926507019	294	102	42	150
0.588669950738916	2264	910	355	999
0.429507545671168	411	129	62	220
0.607097591888466	178	43	57	78
0.505150593544589	2159	593	707	859
0.362630208333333	1599	549	191	859
0.372970313268821	2273	641	617	1015
0.616547334924423	2382	428	597	1357
0.515893470790378	3982	1907	650	1425
0.511711711711712	1972	591	361	1020
0.645107794361526	5649	1744	1320	2585
0.632835820895522	217	18	123	76
0.408457303502401	767	252	137	378
0.405267541120133	4957	1794	1014	2149
0.473309608540925	543	224	81	238
0.470775770456961	1157	329	350	478
0.488729508196721	426	115	68	243
0.44516078918751	9120	4447	959	3714
0.597661623108666	587	109	216	262
0.432007583237885	19742	6314	3998	9430
0.558079015850485	229	32	13	184
0.540281690140845	702	255	125	322
0.55982905982906	1518	177	140	1201
0.505440022035532	4027	1081	981	1965
0.633550488599348	235	86	14	135
0.442249240121581	1240	367	291	582
0.381924198250729	2455	1055	280	1120
0.516129032258065	982	442	82	458
0.649558498896247	6482	2410	1027	3045
0.477208551835417	4537	1807	762	1968
0.39137323943662	1812	755	248	809
0.510218323198086	3431	1208	261	1962
0.4051593323217	5960	2449	777	2734
0.379504504504505	3805	949	769	2087
0.373005319148936	490	161	77	252
0.572679509632224	2845	665	430	1750
0.441745516170032	6117	2375	1090	2652
0.406514084507042	193	25	62	106
0.499245472837022	1323	467	404	452
0.404499338332598	10198	4502	1565	4131
0.593773165307635	2455	728	706	1021
0.558445628329677	5521	2483	437	2601
0.567218045112782	1292	454	51	787
0.387310606060606	5833	2196	679	2958
0.416006339144216	58	24	4	30
0.603009259259259	274	66	69	139
0.382316442605998	3585	1442	492	1651
0.551839464882943	5632	1882	1238	2512
0.465712383488682	511	190	60	261
0.492684299380979	963	334	175	454
0.587301587301587	35	5	4	26
0.415513074049659	1585	561	291	733
0.439076528430953	794	267	139	388
0.495094339622641	1648	553	164	931
0.610625909752547	19	8	0	11
0.457142857142857	6715	2664	1361	2690
0.451014310426168	433	75	240	118
0.369450934579439	1950	808	327	815
0.427665477606025	498	195	116	187
0.451923076923077	2718	1108	508	1102
0.45069460259622	1586	357	530	699
0.507741747005551	1576	842	147	587
0.381602537581023	4261	1976	495	1790
0.502919837196956	586	195	188	203
0.457545094588649	452	175	92	185
0.526301946344029	15020	7816	2468	4736
0.372033981056537	5518	1607	1236	2675
0.539950062421973	5	1	1	3
0.606173126015317	9605	2685	1998	4922
0.682084309133489	1067	329	283	455
0.606548856548857	2216	1016	286	914
0.466487935656836	14418	2902	5207	6309
0.387036167214655	1551	579	328	644
0.365188423901728	1311	519	231	561
0.482283464566929	1706	969	284	453
0.357860732232592	579	223	130	226
0.486116983791402	1176	274	258	644
0.702127659574468	211	46	49	116
0.653250773993808	281	72	101	108
0.489791339466009	320	62	40	218
0.477167019027484	2472	680	845	947
0.483450031826862	1670	714	265	691
0.466585662211422	1530	208	530	792
0.494275759084121	3368	848	708	1812
0.412398445778877	2661	740	239	1682
0.383814102564103	3579	1169	672	1738
0.414955443626501	1174	498	100	576
0.482562277580071	3287	245	147	2895
0.655180080035571	152	61	17	74
0.657001414427157	316	133	64	119
0.396887159533074	22844	8100	1800	12944
0.445350129677658	4	1	0	3
0.462683096954197	20876	7266	3727	9883
0.434369951534733	4955	1683	742	2530
0.644978783592645	2367	913	494	960
0.636185499673416	183	71	0	112
0.549367088607595	57	17	5	35
0.525796321220278	398	146	147	105
0.602829812674372	2565	1322	275	968
0.448207171314741	1224	471	254	499
0.489343849639201	33	7	24	2
0.453088350273651	19	14	0	5
0.383436516796915	2068	786	226	1056
0.402266288951841	20535	2847	2732	14956
0.513572386058981	8551	1985	2083	4483
0.380746063616189	531	345	19	167
0.616170724376315	7126	2775	2182	2169
0.661793372319688	87	8	26	53
0.554043839758125	176	81	41	54
0.623318385650224	347	74	63	210
0.39903471897867	15328	5718	2295	7315
0.428571428571429	941	259	167	515
0.430760657564781	3760	751	1268	1741
0.489541753153441	4095	1125	1219	1751
0.626626192541197	1659	788	325	546
0.374273494900757	2839	795	610	1434
0.578549848942598	67	16	3	48
0.35726575942437	9328	4301	1088	3939
0.547549378200439	1492	362	347	783
0.39563244469654	499	202	150	147
0.476512907321202	8973	2177	1292	5504
0.635071090047393	767	102	472	193
0.484780662488809	9449	3324	1520	4605
0.474863115978099	4037	1498	1077	1462
0.378672658140339	2831	1158	428	1245
0.434722222222222	3364	995	492	1877
0.447191011235955	608	266	67	275
0.648562300319489	474	189	121	164
0.575418994413408	404	153	80	171
0.494546979865772	204	56	35	113
0.683110028420625	1616	547	338	731
0.655906089508437	287	151	42	94
0.611926605504587	28116	11504	5777	10835
0.598811292719168	410	172	78	160
0.63013698630137	3344	1038	905	1401
0.601747815230961	5088	2187	758	2143
0.684422110552764	11712	6049	1468	4195
0.581769436997319	376	109	88	179
0.613065326633166	20	1	17	2
0.560606060606061	112	28	13	71
0.426701570680628	375	115	87	173
0.692124105011933	3310	855	583	1872
0.526499708794409	1061	137	273	651
0.626256652868125	192	66	31	95
0.44171974522293	330	104	99	127
0.43839688396884	13680	3592	2503	7585
0.417948717948718	1282	497	235	550
0.490633718612993	913	284	249	380
0.426364572605561	135	32	35	68
0.66636690647482	841	13	190	638
0.544706527701591	738	293	252	193
0.463953488372093	1896	606	265	1025
0.619372865569699	1356	570	363	423
0.466365356317007	1256	296	246	714
0.3825	1471	498	324	649
0.489575701059082	13011	5475	1728	5808
0.478914853612678	2218	1037	217	964
0.646766169154229	557	215	123	219
0.605476673427992	2475	864	625	986
0.63437139561707	2558	766	427	1365
0.66412213740458	151	27	15	109
0.579216354344123	8541	2942	1701	3898
0.512771168649405	10231	3488	2005	4738
0.40288553150946	2097	553	394	1150
0.561443932411674	206	112	20	74
0.635735080058224	1048	198	240	610
0.491044207317073	321	44	196	81
0.342817000351247	296	105	70	121
0.34921816827997	7712	2914	1079	3719
0.438330871491876	803	305	148	350
0.513751375137514	18	1	10	7
0.474141497724452	666	204	30	432
0.665927977839335	5569	2863	379	2327
